year,month,province_ifls1,district_ifls1,province,district,district_name,precip_cm,lat,lon
1988,5,33.0,17.0,33.0,17.0,rembang,,-6.75,111.75
1988,5,,,14.0,9.0,rokan hilir,,1.75,124.75
1988,5,,,14.0,7.0,rokan hulu,19.61,0.75,100.25
1988,5,11.0,72.0,11.0,72.0,sabang,,5.75,95.25
1988,5,33.0,73.0,33.0,73.0,salatiga,21.18,-7.25,110.75
1988,5,64.0,72.0,64.0,72.0,samarinda,13.6,-0.25,117.25
1988,5,61.0,1.0,61.0,1.0,sambas,,1.75,109.25
1988,5,35.0,27.0,35.0,27.0,sampang,,-6.75,113.25
1988,5,61.0,3.0,61.0,5.0,sanggau,25.77,0.25,110.25
1988,5,71.0,4.0,71.0,,sangihe talaud,,3.75,126.25
1988,5,15.0,3.0,15.0,,sarko (sarolangun bangko),25.32,-2.25,102.75
1988,5,,,15.0,3.0,sarolangun,25.32,-2.25,102.75
1988,5,13.0,73.0,13.0,73.0,sawah lunto,17.33,-0.75,100.75
1988,5,13.0,3.0,13.0,4.0,sawahlunto/sijunjung,23.59,-0.75,101.25
1988,5,73.0,1.0,73.0,1.0,selayar,,-5.75,120.75
1988,5,33.0,22.0,33.0,22.0,semarang,21.18,-7.25,110.75
1988,5,33.0,74.0,33.0,74.0,semarang,21.18,-7.25,110.75
1988,5,32.0,20.0,32.0,20.0,serang,32.43,-6.25,106.25
1988,5,,,14.0,5.0,siak,15.83,0.75,101.25
1988,5,12.0,71.0,12.0,71.0,sibolga,,1.75,98.75
1988,5,73.0,14.0,73.0,14.0,sidenreng rappang,25.09,-3.75,119.75
1988,5,35.0,15.0,35.0,15.0,sidoarjo,17.51,-7.25,112.75
1988,5,53.0,9.0,53.0,10.0,sikka,,-8.25,122.25
1988,5,12.0,7.0,12.0,9.0,simalungun,21.99,2.75,99.25
1988,5,73.0,7.0,73.0,7.0,sinjai,43.57,-5.25,120.25
1988,5,61.0,5.0,61.0,7.0,sintang,14.289999,0.25,112.25
1988,5,35.0,12.0,35.0,12.0,situbondo,6.96,-7.75,114.25
1988,5,34.0,4.0,34.0,4.0,sleman,20.84,-7.75,110.75
1988,5,13.0,2.0,13.0,3.0,solok,20.72,-1.25,100.75
1988,5,73.0,12.0,73.0,12.0,soppeng,25.14,-4.25,119.75
1988,5,82.0,6.0,,,sorong,20.08,-0.75,132.25
1988,5,33.0,14.0,33.0,14.0,sragen,16.73,-7.25,111.25
1988,5,32.0,15.0,32.0,15.0,subang,16.07,-6.25,107.75
1988,5,32.0,4.0,32.0,4.0,sukabumi,37.629997,-6.75,106.75
1988,5,32.0,72.0,32.0,72.0,sukabumi,37.629997,-6.75,106.75
1988,5,33.0,11.0,33.0,11.0,sukoharjo,18.189999,-7.75,111.25
1988,5,53.0,1.0,53.0,,sumba barat,,-9.25,119.25
1988,5,53.0,2.0,53.0,2.0,sumba timur,2.1200001,-9.75,120.25
1988,5,52.0,4.0,52.0,4.0,sumbawa,0.0,-8.75,117.75
1988,5,32.0,13.0,32.0,13.0,sumedang,30.87,-6.75,107.75
1988,5,35.0,29.0,35.0,29.0,sumenep,,-6.75,114.25
1988,5,35.0,78.0,35.0,78.0,surabaya,,-6.75,112.75
1988,5,33.0,72.0,33.0,72.0,surakarta,20.84,-7.75,110.75
1988,5,63.0,9.0,63.0,9.0,tabalong,22.14,-2.25,115.25
1988,5,51.0,2.0,51.0,2.0,tabanan,10.82,-8.25,115.25
1988,5,73.0,5.0,73.0,5.0,takalar,,-5.25,119.25
1988,5,73.0,18.0,73.0,18.0,tana toraja,29.38,-2.75,119.75
1988,5,13.0,4.0,13.0,5.0,tanah datar,18.11,-0.25,100.25
1988,5,63.0,1.0,63.0,1.0,tanah laut,25.679998,-3.75,114.75
1988,5,32.0,19.0,32.0,19.0,tangerang,26.12,-6.25,106.75
1988,5,32.0,75.0,32.0,75.0,tangerang,26.12,-6.25,106.75
1988,5,,,18.0,2.0,tanggamus,14.56,-5.25,104.75
1988,5,12.0,72.0,12.0,72.0,tanjung balai,15.839999,2.75,99.75
1988,5,15.0,5.0,,,tanjung jabung,20.35,-0.75,103.25
1988,5,,,15.0,7.0,tanjung jabung barat,26.12,-6.25,106.75
1988,5,,,15.0,6.0,tanjung jabung timur,26.12,-6.25,106.75
1988,5,12.0,2.0,12.0,3.0,tapanuli selatan,20.0,1.75,99.25
1988,5,12.0,3.0,12.0,4.0,tapanuli tengah,,1.75,98.75
1988,5,12.0,4.0,12.0,5.0,tapanuli utara,17.060001,2.25,98.75
1988,5,63.0,5.0,63.0,5.0,tapin,23.130001,-2.75,115.25
1988,5,,,64.0,73.0,tarakan,,3.25,117.75
1988,5,32.0,8.0,32.0,8.0,tasikmalaya,28.929998,-7.25,108.25
1988,5,12.0,74.0,12.0,74.0,tebing tinggi,23.64,3.25,99.25
1988,5,,,15.0,8.0,tebo,5.82,-7.75,112.75
1988,5,33.0,28.0,33.0,28.0,tegal,,-6.75,109.25
1988,5,33.0,76.0,33.0,76.0,tegal,,-6.75,109.25
1988,5,33.0,23.0,33.0,23.0,temanggung,18.9,-7.25,110.25
1988,5,53.0,4.0,53.0,,timor tengah selatan,6.13,-9.75,124.25
1988,5,53.0,5.0,53.0,,timor tengah utara,3.5700002,-9.25,124.25
1988,5,,,12.0,6.0,toba samosir,21.99,2.75,99.25
1988,5,35.0,3.0,35.0,3.0,trenggalek,15.110001,-8.25,111.75
1988,5,35.0,23.0,35.0,23.0,tuban,,-6.75,112.25
1988,5,,,18.0,8.0,tulangbawang,14.530001,-4.25,105.75
1988,5,35.0,4.0,35.0,4.0,tulungagung,12.32,-8.25,112.25
1988,5,73.0,71.0,73.0,71.0,ujung pandang,,-5.25,119.25
1988,5,54.0,4.0,54.0,,vikeke,23.18,-8.75,126.75
1988,5,73.0,13.0,73.0,13.0,wajo,40.39,-4.25,120.25
1988,5,,,18.0,7.0,way kanan,17.41,-4.75,104.25
1988,5,33.0,12.0,33.0,12.0,wonogiri,18.189999,-7.75,111.25
1988,5,33.0,7.0,33.0,7.0,wonosobo,18.9,-7.25,110.25
1988,5,82.0,8.0,92.0,4.0,yapen waropen,18.08,-1.75,136.75
1988,5,34.0,71.0,34.0,71.0,yogyakarta,19.78,-7.75,110.25
1988,6,11.0,5.0,,,aceh barat,11.05,4.75,96.25
1988,6,11.0,6.0,,,aceh besar,,5.75,95.25
1988,6,11.0,1.0,11.0,3.0,aceh selatan,21.310001,3.25,97.25
1988,6,,,11.0,2.0,aceh singkil,,2.25,97.75
1988,6,11.0,4.0,11.0,6.0,aceh tengah,16.36,3.75,97.25
1988,6,11.0,2.0,11.0,4.0,aceh tenggara,21.33,3.75,97.75
1988,6,11.0,3.0,11.0,5.0,aceh timur,14.539999,4.75,97.75
1988,6,11.0,8.0,,,aceh utara,5.23,5.25,96.75
1988,6,,,92.0,1.0,adm. mimika,,-4.75,136.25
1988,6,,,92.0,3.0,adm. paniai,22.59,-3.25,136.75
1988,6,13.0,6.0,13.0,7.0,agam,2.0700002,-0.25,100.25
1988,6,54.0,9.0,54.0,,aileu,6.35,-8.75,125.75
1988,6,54.0,2.0,54.0,,ainaro,6.35,-8.75,125.75
1988,6,53.0,7.0,53.0,,alor,0.81000006,-8.25,124.25
1988,6,54.0,13.0,54.0,,ambeno,0.0,-9.25,124.25
1988,6,81.0,71.0,81.0,71.0,ambon,,-3.75,128.25
1988,6,12.0,6.0,12.0,8.0,asahan,,3.25,99.75
1988,6,,,14.0,72.0,b a t a m,,1.25,104.25
1988,6,51.0,3.0,51.0,3.0,badung,5.37,-8.25,115.25
1988,6,64.0,71.0,64.0,71.0,balikpapan,31.289999,-1.25,116.75
1988,6,11.0,71.0,,,banda aceh,,5.75,95.25
1988,6,18.0,71.0,18.0,71.0,bandar lampung,21.83,-5.25,105.25
1988,6,32.0,6.0,32.0,6.0,bandung,8.76,-6.75,107.75
1988,6,32.0,73.0,32.0,73.0,bandung,8.76,-6.75,107.75
1988,6,,,72.0,2.0,banggai,14.26,-0.75,123.25
1988,6,16.0,7.0,16.0,7.0,bangka,,-2.25,106.25
1988,6,35.0,26.0,35.0,26.0,bangkalan,,-6.75,112.75
1988,6,51.0,6.0,51.0,6.0,bangli,,-8.25,115.75
1988,6,63.0,3.0,63.0,3.0,banjar,8.940001,-3.25,114.75
1988,6,,,63.0,30.0,banjar baru,8.940001,-3.25,114.75
1988,6,63.0,71.0,63.0,71.0,banjarmasin,8.940001,-3.25,114.75
1988,6,33.0,4.0,33.0,4.0,banjarnegara,17.22,-7.25,109.75
1988,6,73.0,3.0,73.0,3.0,bantaeng,7.4199996,-5.25,119.75
1988,6,34.0,2.0,34.0,2.0,bantul,4.87,-7.75,110.75
1988,6,33.0,2.0,33.0,2.0,banyumas,31.85,-7.25,109.25
1988,6,35.0,10.0,35.0,10.0,banyuwangi,10.01,-8.25,114.25
1988,6,63.0,4.0,63.0,4.0,barito kuala,10.79,-2.75,114.75
1988,6,62.0,4.0,62.0,4.0,barito selatan,18.93,-1.75,114.75
1988,6,62.0,5.0,62.0,5.0,barito utara,24.619999,-0.75,114.75
1988,6,73.0,10.0,73.0,10.0,barru,12.65,-4.25,119.75
1988,6,14.0,72.0,14.0,72.0,batam,,1.25,104.25
1988,6,33.0,25.0,33.0,25.0,batang,,-6.75,109.75
1988,6,15.0,4.0,15.0,4.0,batang hari,6.55,-1.75,103.75
1988,6,54.0,6.0,54.0,,baukau,17.95,-8.75,126.75
1988,6,32.0,18.0,32.0,18.0,bekasi,6.32,-6.25,107.25
1988,6,16.0,8.0,16.0,8.0,belitung,,-2.75,108.25
1988,6,53.0,6.0,53.0,,belu,3.39,-9.25,124.75
1988,6,14.0,5.0,14.0,8.0,bengkalis,,1.75,101.75
1988,6,17.0,71.0,17.0,71.0,bengkulu,11.67,-3.75,102.25
1988,6,,,17.0,,bengkulu,11.67,-3.75,102.25
1988,6,17.0,2.0,17.0,2.0,bengkulu lebong,6.7699995,-3.25,102.75
1988,6,17.0,1.0,17.0,1.0,bengkulu selatan,9.16,-4.25,103.25
1988,6,17.0,3.0,17.0,3.0,bengkulu utara,7.35,-2.75,101.75
1988,6,64.0,3.0,64.0,5.0,berau,24.73,1.75,117.75
1988,6,82.0,9.0,92.0,5.0,biak numfor,,-0.75,136.25
1988,6,52.0,6.0,52.0,6.0,bima,,-8.25,118.75
1988,6,12.0,76.0,12.0,76.0,binjai,12.59,3.75,108.25
1988,6,,,11.0,10.0,bireuen,5.23,5.25,96.75
1988,6,71.0,73.0,71.0,,bitung,,1.25,125.25
1988,6,35.0,5.0,35.0,5.0,blitar,4.1,-8.25,112.25
1988,6,35.0,72.0,35.0,72.0,blitar,4.1,-8.25,112.25
1988,6,33.0,16.0,33.0,16.0,blora,,-6.75,111.75
1988,6,54.0,12.0,54.0,,bobonaro,4.44,-8.75,125.25
1988,6,32.0,3.0,32.0,3.0,bogor,12.17,-6.75,106.75
1988,6,32.0,71.0,32.0,71.0,bogor,12.17,-6.75,106.75
1988,6,35.0,22.0,35.0,22.0,bojonegoro,3.08,-7.25,112.25
1988,6,71.0,2.0,71.0,,bolaang mengondow,22.32,0.75,124.25
1988,6,35.0,11.0,35.0,11.0,bondowoso,4.1400003,-7.75,114.25
1988,6,73.0,11.0,73.0,11.0,bone,25.920002,-4.75,120.25
1988,6,33.0,9.0,33.0,9.0,boyolali,6.1,-7.75,110.25
1988,6,33.0,29.0,33.0,29.0,brebes,,-6.75,109.25
1988,6,13.0,75.0,13.0,75.0,bukittinggi,2.0700002,-0.25,100.25
1988,6,51.0,8.0,51.0,8.0,buleleng,5.37,-8.25,115.25
1988,6,64.0,4.0,64.0,,bulongan,26.14,0.25,114.75
1988,6,73.0,2.0,73.0,2.0,bulukumba,31.11,-5.25,120.25
1988,6,,,15.0,9.0,bungo,4.35,-6.75,110.75
1988,6,15.0,2.0,15.0,,bungo tebo,9.66,-1.25,102.25
1988,6,72.0,4.0,72.0,,buol toli-toli,19.73,0.75,120.75
1988,6,74.0,1.0,74.0,1.0,buton,12.4,-5.25,122.75
1988,6,32.0,9.0,32.0,9.0,ciamis,18.67,-7.25,108.75
1988,6,32.0,5.0,32.0,5.0,cianjur,13.83,-7.25,107.25
1988,6,33.0,1.0,33.0,1.0,cilacap,,-7.75,109.25
1988,6,,,32.0,78.0,cilegon,10.49,-6.25,106.25
1988,6,32.0,11.0,32.0,11.0,cirebon,,-6.75,108.75
1988,6,32.0,74.0,32.0,74.0,cirebon,,-6.75,108.75
1988,6,54.0,1.0,54.0,,cova lima,8.030001,-9.25,125.25
1988,6,,,14.0,73.0,d u m a i,20.68,1.75,101.25
1988,6,12.0,8.0,12.0,10.0,dairi,14.69,2.75,98.25
1988,6,12.0,10.0,12.0,12.0,deli serdang,11.690001,3.75,98.75
1988,6,33.0,21.0,33.0,21.0,demak,4.35,-6.75,110.75
1988,6,51.0,71.0,51.0,71.0,denpasar,,-8.75,115.25
1988,6,,,32.0,77.0,depok,5.3599997,-6.25,106.75
1988,6,54.0,8.0,54.0,,dilli,6.35,-8.75,125.75
1988,6,52.0,5.0,52.0,5.0,dompu,,-8.25,118.75
1988,6,72.0,3.0,72.0,5.0,donggala,,-0.75,120.25
1988,6,53.0,10.0,53.0,11.0,ende,,-8.25,121.75
1988,6,73.0,16.0,73.0,16.0,enrekang,20.61,-3.25,120.25
1988,6,54.0,11.0,54.0,,ermera,4.44,-8.75,125.25
1988,6,82.0,5.0,,,fak-fak,16.01,-3.75,134.75
1988,6,53.0,8.0,53.0,9.0,flores timur,0.0,-8.25,123.25
1988,6,32.0,7.0,32.0,7.0,garut,9.05,-7.25,107.75
1988,6,51.0,4.0,51.0,4.0,gianyar,5.37,-8.25,115.25
1988,6,71.0,1.0,71.0,2.0,gorontalo,18.17,0.75,123.25
1988,6,71.0,71.0,71.0,2.0,gorontalo,18.17,0.75,123.25
1988,6,73.0,6.0,73.0,6.0,gowa,7.4199996,-5.25,119.75
1988,6,35.0,25.0,35.0,25.0,gresik,3.52,-7.25,112.75
1988,6,33.0,15.0,33.0,15.0,grobogan,4.3900003,-7.25,110.25
1988,6,34.0,3.0,34.0,3.0,gunung kidul,4.87,-7.75,110.75
1988,6,81.0,4.0,81.0,,halmahera tengah,,0.25,128.25
1988,6,63.0,6.0,63.0,6.0,hulu sei selatan,13.110001,-2.75,115.25
1988,6,63.0,7.0,63.0,7.0,hulu sei tengah,13.110001,-2.75,115.25
1988,6,63.0,8.0,63.0,8.0,hulu sei utara,15.07,-2.25,115.25
1988,6,14.0,2.0,14.0,3.0,indragiri hilir,,-0.25,103.75
1988,6,14.0,1.0,14.0,2.0,indragiri hulu,11.91,-0.25,102.25
1988,6,32.0,14.0,32.0,14.0,indramayu,,-6.25,108.25
1988,6,31.0,74.0,31.0,74.0,jakarta barat,5.3599997,-6.25,106.75
1988,6,31.0,73.0,31.0,73.0,jakarta pusat,5.3599997,-6.25,106.75
1988,6,31.0,71.0,31.0,71.0,jakarta selatan,5.3599997,-6.25,106.75
1988,6,31.0,72.0,31.0,72.0,jakarta timur,5.3599997,-6.25,106.75
1988,6,31.0,75.0,31.0,75.0,jakarta utara,5.3599997,-6.25,106.75
1988,6,15.0,71.0,15.0,71.0,jambi,6.55,-1.75,103.75
1988,6,82.0,3.0,93.0,4.0,jayapura,14.139999,-2.75,139.75
1988,6,82.0,2.0,93.0,2.0,jayawijaya,16.26,-4.25,139.75
1988,6,35.0,9.0,35.0,9.0,jember,4.75,-8.25,113.75
1988,6,51.0,1.0,51.0,1.0,jembrana,1.4,-8.25,114.75
1988,6,73.0,4.0,73.0,4.0,jeneponto,7.4199996,-5.25,119.75
1988,6,33.0,20.0,33.0,20.0,jepara,,-6.25,110.75
1988,6,35.0,17.0,35.0,17.0,jombang,3.08,-7.25,112.25
1988,6,14.0,4.0,14.0,6.0,kampar,12.219999,0.25,101.75
1988,6,62.0,3.0,62.0,3.0,kapuas,9.07,-3.25,114.25
1988,6,61.0,6.0,61.0,,kapuas hulu,16.689999,1.25,113.25
1988,6,51.0,7.0,51.0,7.0,karang asem,,-8.25,115.75
1988,6,33.0,13.0,33.0,13.0,karanganyar,6.1,-7.75,110.25
1988,6,32.0,17.0,32.0,17.0,karawang,6.32,-6.25,107.25
1988,6,,,14.0,11.0,karimun,,1.25,103.25
1988,6,12.0,9.0,12.0,11.0,karo,22.99,3.25,98.25
1988,6,33.0,5.0,33.0,5.0,kebumen,19.210001,-7.75,109.75
1988,6,35.0,6.0,35.0,6.0,kediri,2.47,-7.75,112.25
1988,6,35.0,71.0,35.0,71.0,kediri,2.47,-7.75,112.25
1988,6,33.0,24.0,33.0,24.0,kendal,,-6.75,110.25
1988,6,74.0,3.0,74.0,3.0,kendari,17.41,-3.75,122.25
1988,6,,,13.0,1.0,kepulauan mentawai,,-1.75,99.75
1988,6,14.0,3.0,14.0,10.0,kepulauan riau,20.32,0.75,104.75
1988,6,15.0,1.0,15.0,1.0,kerinci,5.3,-2.25,101.25
1988,6,61.0,4.0,61.0,6.0,ketapang,16.77,-1.25,110.75
1988,6,33.0,10.0,33.0,10.0,klaten,4.87,-7.75,110.75
1988,6,51.0,5.0,51.0,5.0,klungkung,,-8.25,115.75
1988,6,74.0,4.0,74.0,4.0,kolaka,17.55,-3.75,121.75
1988,6,63.0,2.0,63.0,2.0,kota baru,20.4,-2.75,116.25
1988,6,12.0,73.0,12.0,73.0,kota pematang siantar,11.92,2.75,99.25
1988,6,62.0,1.0,62.0,1.0,kotawaringin barat,14.719999,-2.25,111.75
1988,6,62.0,2.0,62.0,2.0,kotawaringin timur,15.62,-2.75,112.75
1988,6,,,14.0,1.0,kuantan sengingi,12.04,-0.25,101.75
1988,6,33.0,19.0,33.0,19.0,kudus,4.9,-6.75,111.25
1988,6,34.0,1.0,34.0,1.0,kulon progo,6.1,-7.75,110.25
1988,6,32.0,10.0,32.0,10.0,kuningan,,-6.75,108.75
1988,6,53.0,3.0,53.0,3.0,kupang,0.0,-9.75,123.75
1988,6,64.0,2.0,64.0,3.0,kutai,25.4,0.25,116.75
1988,6,,,64.0,2.0,kutai barat,30.079998,-0.25,115.75
1988,6,,,64.0,4.0,kutai timur,35.09,1.25,116.75
1988,6,12.0,5.0,12.0,7.0,labuhan batu,22.369999,2.25,99.75
1988,6,16.0,4.0,16.0,4.0,lahat,7.95,-3.75,103.25
1988,6,35.0,24.0,35.0,24.0,lamongan,,-6.75,112.25
1988,6,18.0,4.0,18.0,1.0,lampung barat,12.5,-5.25,104.25
1988,6,18.0,1.0,18.0,3.0,lampung selatan,21.83,-5.25,105.25
1988,6,18.0,2.0,18.0,5.0,lampung tengah,9.99,-4.75,105.25
1988,6,,,18.0,4.0,lampung timur,11.05,-4.75,105.75
1988,6,18.0,3.0,18.0,6.0,lampung utara,3.19,-4.25,104.75
1988,6,12.0,11.0,12.0,13.0,langkat,24.97,3.75,98.25
1988,6,54.0,5.0,54.0,,lautem,,-8.25,126.75
1988,6,32.0,2.0,32.0,2.0,lebak,14.49,-6.75,106.25
1988,6,54.0,10.0,54.0,,likuisa,,5.75,139.75
1988,6,13.0,7.0,13.0,8.0,lima puluh koto,10.280001,0.25,100.25
1988,6,52.0,1.0,52.0,1.0,lombok barat,,-8.25,116.25
1988,6,52.0,2.0,52.0,2.0,lombok tengah,1.8,-8.75,116.25
1988,6,52.0,3.0,52.0,3.0,lombok timur,,-8.25,116.75
1988,6,35.0,8.0,35.0,8.0,lumajang,0.0,-8.25,113.25
1988,6,73.0,17.0,73.0,17.0,luwu,22.689999,-2.25,120.75
1988,6,,,73.0,22.0,luwu utara,21.89,-2.75,120.25
1988,6,72.0,1.0,72.0,2.0,luwuk/banggai,14.26,-0.75,123.25
1988,6,35.0,19.0,35.0,19.0,madiun,4.9700003,-7.75,111.75
1988,6,35.0,77.0,35.0,77.0,madiun,4.9700003,-7.75,111.75
1988,6,33.0,8.0,33.0,8.0,magelang,4.3900003,-7.25,110.25
1988,6,33.0,71.0,33.0,71.0,magelang,4.3900003,-7.25,110.25
1988,6,35.0,20.0,35.0,20.0,magetan,4.9700003,-7.75,111.75
1988,6,32.0,12.0,32.0,12.0,majalengka,7.4,-6.75,108.25
1988,6,73.0,20.0,73.0,20.0,majene,,-3.75,118.75
1988,6,35.0,7.0,35.0,7.0,malang,14.5,-8.25,112.75
1988,6,35.0,73.0,35.0,73.0,malang,14.5,-8.25,112.75
1988,6,,,64.0,6.0,malinau,34.04,3.75,116.75
1988,6,81.0,2.0,81.0,3.0,maluku tengah,33.670002,-3.25,128.75
1988,6,81.0,1.0,81.0,2.0,maluku tenggara,,-7.25,131.75
1988,6,81.0,3.0,82.0,,maluku utara,,1.75,128.25
1988,6,73.0,21.0,73.0,21.0,mamuju,15.0,-1.75,119.75
1988,6,71.0,72.0,71.0,,manado,21.310001,1.25,124.75
1988,6,54.0,7.0,54.0,,manatuto,11.42,-8.75,126.25
1988,6,,,12.0,2.0,mandailing natal,14.93,0.75,99.25
1988,6,53.0,12.0,53.0,,manggarai,,-8.25,120.25
1988,6,82.0,7.0,91.0,2.0,manokwari,,-1.25,134.25
1988,6,54.0,3.0,54.0,,manufahi,,5.75,139.75
1988,6,73.0,8.0,73.0,8.0,maros,10.35,-4.75,119.75
1988,6,,,52.0,71.0,mataram,21.89,-2.75,120.25
1988,6,12.0,75.0,12.0,75.0,medan,11.690001,3.75,98.75
1988,6,,,15.0,2.0,merangin,9.66,-1.25,102.25
1988,6,82.0,1.0,93.0,1.0,merauke,17.14,-6.75,139.25
1988,6,,,18.0,72.0,metro,21.83,-5.25,105.25
1988,6,71.0,3.0,71.0,4.0,minahasa,21.310001,1.25,124.75
1988,6,35.0,16.0,35.0,16.0,mojokerto,3.52,-7.25,112.75
1988,6,35.0,76.0,35.0,76.0,mojokerto,3.52,-7.25,112.75
1988,6,,,72.0,3.0,morowali,28.51,-1.75,121.75
1988,6,16.0,3.0,16.0,3.0,muara enim,8.08,-3.75,103.75
1988,6,,,15.0,5.0,muaro jambi,9.76,-1.25,103.75
1988,6,74.0,2.0,74.0,2.0,muna,,-4.75,122.75
1988,6,16.0,6.0,16.0,6.0,musi banyu asin,4.13,-2.25,104.25
1988,6,16.0,5.0,16.0,5.0,musi rawas,8.219999,-2.75,102.75
1988,6,,,92.0,2.0,nabire,,-3.25,135.25
1988,6,53.0,11.0,53.0,12.0,ngada,,-8.25,121.25
1988,6,35.0,18.0,35.0,18.0,nganjuk,2.47,-7.75,112.25
1988,6,35.0,21.0,35.0,21.0,ngawi,2.28,-7.25,111.75
1988,6,12.0,1.0,12.0,1.0,nias,,1.25,97.75
1988,6,16.0,2.0,16.0,2.0,ogan komering ilir,3.67,-3.25,105.25
1988,6,16.0,1.0,16.0,1.0,ogan komering ulu,7.6699996,-4.25,104.25
1988,6,35.0,1.0,35.0,1.0,pacitan,6.2400002,-8.25,111.25
1988,6,13.0,71.0,13.0,71.0,padang,1.9100001,-0.75,100.25
1988,6,13.0,74.0,13.0,74.0,padang panjang,2.0700002,-0.25,100.25
1988,6,13.0,5.0,13.0,6.0,padang pariaman,1.9100001,-0.75,100.25
1988,6,62.0,71.0,62.0,71.0,palangka raya,11.71,-2.25,113.75
1988,6,16.0,71.0,16.0,71.0,palembang,1.01,-2.75,104.75
1988,6,,,72.0,71.0,palu,4.5099998,-0.75,119.75
1988,6,35.0,28.0,35.0,28.0,pamekasan,,-6.75,113.75
1988,6,32.0,1.0,32.0,1.0,pandeglang,14.17,-6.75,105.75
1988,6,73.0,9.0,73.0,9.0,pangkajene kepulauan,10.35,-4.75,119.75
1988,6,16.0,72.0,16.0,72.0,pangkal pinang,,-2.25,106.25
1988,6,82.0,4.0,,,paniai,22.59,-3.25,136.75
1988,6,73.0,72.0,73.0,72.0,pare-pare,12.65,-4.25,119.75
1988,6,13.0,8.0,13.0,9.0,pasaman,10.7699995,0.25,99.75
1988,6,64.0,1.0,64.0,1.0,pasir,24.1,-1.75,116.25
1988,6,35.0,14.0,35.0,14.0,pasuruan,3.6200001,-7.75,112.75
1988,6,35.0,75.0,35.0,75.0,pasuruan,3.6200001,-7.75,112.75
1988,6,33.0,18.0,33.0,18.0,pati,4.9,-6.75,111.25
1988,6,13.0,76.0,13.0,76.0,payakumbuh,1.75,-0.25,100.75
1988,6,33.0,26.0,33.0,26.0,pekalongan,,-6.75,109.75
1988,6,33.0,75.0,33.0,75.0,pekalongan,,-6.75,109.75
1988,6,14.0,71.0,14.0,71.0,pekan baru,13.410001,0.75,101.25
1988,6,,,14.0,4.0,pelalawan,13.37,0.25,102.25
1988,6,33.0,27.0,33.0,27.0,pemalang,,-6.75,109.25
1988,6,,,12.0,73.0,pematang siantar,11.92,2.75,99.25
1988,6,13.0,1.0,13.0,2.0,pesisir selatan,1.8,-1.25,100.75
1988,6,11.0,7.0,11.0,9.0,pidie,3.6599998,5.25,95.75
1988,6,73.0,15.0,73.0,15.0,pinrang,12.95,-3.75,119.75
1988,6,73.0,19.0,73.0,19.0,polewali mamasa,17.82,-3.25,119.25
1988,6,35.0,2.0,35.0,2.0,ponorogo,4.9700003,-7.75,111.75
1988,6,61.0,2.0,61.0,4.0,pontianak,8.82,0.25,109.25
1988,6,61.0,71.0,61.0,71.0,pontianak,8.82,0.25,109.25
1988,6,72.0,2.0,72.0,4.0,poso,24.35,-1.25,121.25
1988,6,35.0,13.0,35.0,13.0,probolinggo,1.53,-7.75,113.25
1988,6,35.0,74.0,35.0,74.0,probolinggo,1.53,-7.75,113.25
1988,6,33.0,3.0,33.0,3.0,purbalingga,17.22,-7.25,109.75
1988,6,32.0,16.0,32.0,16.0,purwakarta,5.85,-6.75,107.25
1988,6,33.0,6.0,33.0,6.0,purworejo,6.1,-7.75,110.25
1988,6,,,17.0,2.0,rejang lebong,6.7699995,-3.25,102.75
1988,6,33.0,17.0,33.0,17.0,rembang,,-6.75,111.75
1988,6,,,14.0,9.0,rokan hilir,,1.75,124.75
1988,6,,,14.0,7.0,rokan hulu,12.0199995,0.75,100.25
1988,6,11.0,72.0,11.0,72.0,sabang,,5.75,95.25
1988,6,33.0,73.0,33.0,73.0,salatiga,3.2400002,-7.25,110.75
1988,6,64.0,72.0,64.0,72.0,samarinda,21.89,-0.25,117.25
1988,6,61.0,1.0,61.0,1.0,sambas,,1.75,109.25
1988,6,35.0,27.0,35.0,27.0,sampang,,-6.75,113.25
1988,6,61.0,3.0,61.0,5.0,sanggau,11.65,0.25,110.25
1988,6,71.0,4.0,71.0,,sangihe talaud,,3.75,126.25
1988,6,15.0,3.0,15.0,,sarko (sarolangun bangko),8.2699995,-2.25,102.75
1988,6,,,15.0,3.0,sarolangun,8.2699995,-2.25,102.75
1988,6,13.0,73.0,13.0,73.0,sawah lunto,0.0,-0.75,100.75
1988,6,13.0,3.0,13.0,4.0,sawahlunto/sijunjung,5.34,-0.75,101.25
1988,6,73.0,1.0,73.0,1.0,selayar,,-5.75,120.75
1988,6,33.0,22.0,33.0,22.0,semarang,3.2400002,-7.25,110.75
1988,6,33.0,74.0,33.0,74.0,semarang,3.2400002,-7.25,110.75
1988,6,32.0,20.0,32.0,20.0,serang,10.49,-6.25,106.25
1988,6,,,14.0,5.0,siak,13.410001,0.75,101.25
1988,6,12.0,71.0,12.0,71.0,sibolga,,1.75,98.75
1988,6,73.0,14.0,73.0,14.0,sidenreng rappang,12.95,-3.75,119.75
1988,6,35.0,15.0,35.0,15.0,sidoarjo,3.52,-7.25,112.75
1988,6,53.0,9.0,53.0,10.0,sikka,,-8.25,122.25
1988,6,12.0,7.0,12.0,9.0,simalungun,11.92,2.75,99.25
1988,6,73.0,7.0,73.0,7.0,sinjai,31.11,-5.25,120.25
1988,6,61.0,5.0,61.0,7.0,sintang,13.26,0.25,112.25
